Unnamed: 0,Operator,Network Type,In Out Travelling,State Name,Call Dropped,Satisfactory,Poor Voice Quality,label
911,Vodafone,3G,Travelling,Rajasthan,3.8461538461538463,84.61538461538461,11.538461538461535,Excellent
912,Vodafone,3G,Travelling,Tamil Nadu,0.7751937984496124,72.09302325581395,27.131782945736433,Very Good
913,Vodafone,3G,Travelling,Telangana,25.0,50.0,25.0,Average
914,Vodafone,3G,Travelling,Uttar Pradesh,4.10958904109589,46.57534246575342,49.31506849315068,Average
915,Vodafone,3G,Travelling,Uttarakhand,0.0,66.66666666666666,33.33333333333333,Very Good
916,Vodafone,3G,Travelling,West Bengal,8.294930875576037,62.21198156682028,29.493087557603694,Very Good
917,Vodafone,4G,Indoor,Andhra Pradesh,2.083333333333333,94.44444444444444,3.4722222222222223,Excellent
918,Vodafone,4G,Indoor,Assam,9.090909090909092,72.72727272727273,18.181818181818183,Very Good
919,Vodafone,4G,Indoor,Bihar,66.66666666666666,8.333333333333332,25.0,Inadequate
920,Vodafone,4G,Indoor,Chandigarh,50.0,50.0,0.0,Average
921,Vodafone,4G,Indoor,Chattisgarh,15.384615384615385,61.53846153846154,23.07692307692308,Very Good
922,Vodafone,4G,Indoor,Dadra and Nagar Haveli,0.0,100.0,0.0,Excellent
923,Vodafone,4G,Indoor,Daman and Diu,0.0,100.0,0.0,Excellent
924,Vodafone,4G,Indoor,Delhi,13.710879284649774,50.3725782414307,35.91654247391953,Average
925,Vodafone,4G,Indoor,Goa,0.0,100.0,0.0,Excellent
926,Vodafone,4G,Indoor,Gujarat,2.985074626865672,72.38805970149255,24.626865671641788,Very Good
927,Vodafone,4G,Indoor,Haryana,3.862660944206009,32.61802575107296,63.519313304721024,Poor
928,Vodafone,4G,Indoor,Karnataka,8.200734394124847,65.23867809057529,26.56058751529988,Very Good
929,Vodafone,4G,Indoor,Kerala,15.909090909090908,59.09090909090909,25.0,Average
930,Vodafone,4G,Indoor,Madhya Pradesh,0.0,100.0,0.0,Excellent
931,Vodafone,4G,Indoor,Maharashtra,5.771873568483738,62.482821804855696,31.745304626660555,Very Good
932,Vodafone,4G,Indoor,Meghalaya,0.0,78.57142857142857,21.428571428571427,Very Good
933,Vodafone,4G,Indoor,Odisha,3.333333333333333,80.0,16.666666666666664,Very Good
934,Vodafone,4G,Indoor,Pondicherry,100.0,0.0,0.0,Inadequate
935,Vodafone,4G,Indoor,Punjab,17.857142857142858,55.35714285714286,26.785714285714285,Average
936,Vodafone,4G,Indoor,Rajasthan,1.9372693726937271,79.98154981549816,18.08118081180812,Very Good
937,Vodafone,4G,Indoor,Tamil Nadu,13.840399002493768,78.55361596009975,7.605985037406484,Very Good
938,Vodafone,4G,Indoor,Telangana,1.0920436817472698,97.50390015600624,1.4040561622464902,Excellent
939,Vodafone,4G,Indoor,Tripura,0.0,85.71428571428571,14.285714285714285,Excellent
940,Vodafone,4G,Indoor,Uttar Pradesh,9.19931856899489,75.21294718909711,15.587734241908006,Very Good
941,Vodafone,4G,Indoor,Uttarakhand,26.82926829268293,9.75609756097561,63.414634146341456,Inadequate
942,Vodafone,4G,Indoor,West Bengal,3.963553530751709,78.81548974943053,17.220956719817767,Very Good
943,Vodafone,4G,Outdoor,Andhra Pradesh,6.666666666666668,80.0,13.333333333333336,Very Good
944,Vodafone,4G,Outdoor,Assam,0.0,0.0,100.0,Inadequate
945,Vodafone,4G,Outdoor,Bihar,0.0,100.0,0.0,Excellent
946,Vodafone,4G,Outdoor,Chandigarh,50.0,25.0,25.0,Poor
947,Vodafone,4G,Outdoor,Chattisgarh,50.0,50.0,0.0,Average
948,Vodafone,4G,Outdoor,Dadra and Nagar Haveli,0.0,0.0,100.0,Inadequate
949,Vodafone,4G,Outdoor,Daman and Diu,0.0,0.0,100.0,Inadequate
950,Vodafone,4G,Outdoor,Delhi,2.964959568733154,59.56873315363881,37.46630727762803,Average
951,Vodafone,4G,Outdoor,Goa,0.0,66.66666666666666,33.33333333333333,Very Good
952,Vodafone,4G,Outdoor,Gujarat,5.7142857142857135,77.46031746031747,16.825396825396822,Very Good
953,Vodafone,4G,Outdoor,Haryana,16.393442622950822,59.016393442622956,24.590163934426236,Average
954,Vodafone,4G,Outdoor,Himachal Pradesh,0.0,100.0,0.0,Excellent
955,Vodafone,4G,Outdoor,Karnataka,10.16949152542373,58.64406779661017,31.186440677966104,Average
956,Vodafone,4G,Outdoor,Kerala,0.9416195856873822,96.42184557438792,2.6365348399246704,Excellent
957,Vodafone,4G,Outdoor,Madhya Pradesh,0.0,90.9090909090909,9.090909090909092,Excellent
958,Vodafone,4G,Outdoor,Maharashtra,8.793103448275861,52.06896551724138,39.13793103448275,Average
959,Vodafone,4G,Outdoor,Meghalaya,0.0,100.0,0.0,Excellent
960,Vodafone,4G,Outdoor,Odisha,11.111111111111107,44.444444444444436,44.444444444444436,Average
961,Vodafone,4G,Outdoor,Punjab,21.621621621621625,67.56756756756756,10.810810810810812,Very Good
962,Vodafone,4G,Outdoor,Rajasthan,7.2727272727272725,62.72727272727274,30.0,Very Good
963,Vodafone,4G,Outdoor,Tamil Nadu,4.140127388535031,82.16560509554141,13.694267515923569,Excellent
964,Vodafone,4G,Outdoor,Telangana,0.0,61.53846153846154,38.46153846153847,Very Good
965,Vodafone,4G,Outdoor,Tripura,0.0,100.0,0.0,Excellent
966,Vodafone,4G,Outdoor,Uttar Pradesh,6.829268292682928,69.7560975609756,23.414634146341466,Very Good
967,Vodafone,4G,Outdoor,Uttarakhand,17.647058823529417,17.647058823529417,64.70588235294117,Inadequate
968,Vodafone,4G,Outdoor,West Bengal,4.411764705882354,76.17647058823529,19.411764705882355,Very Good
969,Vodafone,4G,Travelling,Andhra Pradesh,0.0,75.0,25.0,Very Good
970,Vodafone,4G,Travelling,Assam,0.0,100.0,0.0,Excellent
971,Vodafone,4G,Travelling,Bihar,0.0,50.0,50.0,Average
972,Vodafone,4G,Travelling,Chattisgarh,0.0,75.0,25.0,Very Good
973,Vodafone,4G,Travelling,Delhi,7.6923076923076925,57.14285714285714,35.164835164835175,Average
974,Vodafone,4G,Travelling,Goa,0.0,100.0,0.0,Excellent
975,Vodafone,4G,Travelling,Gujarat,2.0161290322580645,92.74193548387095,5.241935483870968,Excellent
976,Vodafone,4G,Travelling,Haryana,1.3157894736842104,71.05263157894737,27.631578947368425,Very Good
977,Vodafone,4G,Travelling,Himachal Pradesh,0.0,100.0,0.0,Excellent
978,Vodafone,4G,Travelling,Jharkhand,100.0,0.0,0.0,Inadequate
979,Vodafone,4G,Travelling,Karnataka,2.638522427440633,92.34828496042215,5.013192612137203,Excellent
980,Vodafone,4G,Travelling,Kerala,4.166666666666666,91.66666666666666,4.166666666666666,Excellent
981,Vodafone,4G,Travelling,Madhya Pradesh,25.0,62.5,12.5,Very Good
982,Vodafone,4G,Travelling,Maharashtra,3.1528444139821805,47.08704592186429,49.760109664153525,Average
983,Vodafone,4G,Travelling,Meghalaya,0.0,100.0,0.0,Excellent
984,Vodafone,4G,Travelling,Odisha,50.0,50.0,0.0,Average
985,Vodafone,4G,Travelling,Punjab,14.285714285714285,85.71428571428571,0.0,Excellent
986,Vodafone,4G,Travelling,Rajasthan,5.847953216374267,87.13450292397661,7.0175438596491215,Excellent
987,Vodafone,4G,Travelling,Tamil Nadu,1.1049723756906076,90.60773480662985,8.287292817679559,Excellent
988,Vodafone,4G,Travelling,Telangana,7.894736842105262,81.57894736842105,10.526315789473683,Excellent
989,Vodafone,4G,Travelling,Uttar Pradesh,5.084745762711865,47.45762711864407,47.45762711864407,Average
990,Vodafone,4G,Travelling,Uttarakhand,40.0,0.0,60.0,Inadequate
991,Vodafone,4G,Travelling,West Bengal,4.919908466819222,78.94736842105263,16.132723112128147,Very Good
